term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
supreme,0.033745406986809307,-0.02112356687105554,0.0032959739030081316,-0.03220032550736267,0.03364583714801619,0.018122452222597132,-0.05220174948306628,0.0008600275510290755,-0.02841330234238662,0.04757199828297102
discover,-0.03871828081958131,-0.0037384182890494305,-0.03498760148172312,0.005290227542471542,-0.0073110622736170024,0.021779596795496806,-0.0044156015060842204,-0.004296581033013891,0.02987387858038443,-0.0027854245327905403
ask,-0.004160714154118263,-0.0011502106722530553,-0.0036589966327030066,-0.001595183055869406,0.004455079123519467,-0.009222080997714715,0.0198123401866115,-0.01862812534060667,0.009201552674484704,-0.011866738608849665
return,0.008359495504183306,0.002345780905167214,-0.0011624965590007184,0.00028893856758535846,0.007280995352106045,-0.0011928184498732363,0.0032293616078367623,5.606231959085388e-05,0.010582894175055505,-0.010282499997237236
therein,0.01131933989526565,0.02088921389371378,-0.005306727747129937,-0.0092075213363474,0.011555792052330574,0.00573323219492536,0.005672456597107671,-0.0013457973585216554,-0.0006840590711637857,0.006041369979219581
matter,-0.029997752396051642,0.010987739997514711,-0.01700736659177708,0.002242092581179695,-0.006329940753995852,-0.025428662616831098,-0.0014666022763413955,-0.009266299436570745,0.030289603178590384,0.015238527370317471
subject,0.0294814808088846,0.009786733908605747,0.011186655858517207,-0.008624583121134758,-0.03386459134538131,0.018438835666811846,0.02191986221253503,-0.023598706162375613,0.0005492659108463277,-0.031019045602336773
sense,-0.022280642282787318,0.025215911278158292,0.010811461743588878,0.019161914138544726,0.02130220042454357,-0.042629634029840074,0.019292673341905466,0.0723913752722163,-0.03610066613118702,0.05741581838505827
obscure,-0.01693533536442118,0.005036524528844113,0.004433033394263462,-0.0017402528360288387,0.001439650792444594,-0.0010077282940255637,-0.007253074215294152,0.0024398601152391965,0.016561188191805878,0.0022878210906813775
colour,-0.05725105450114033,0.0070230822052490816,0.03499557810406752,-0.015488523247192632,0.01151916782042075,0.030677682678419253,0.01994986327997938,0.006989466676116223,-0.0023373819814511755,0.014151935357865285
author,0.014399237498214937,0.021099981183528353,0.0028979661959488653,-0.008024149952941512,-0.044912945514838806,0.007068764998470181,0.007340631703312994,-0.006337480737248735,-0.008134806661627414,-0.004145539519512099
wrong,-0.02048865223708362,0.001444906012078089,-0.03790214035455994,-0.007648629525942623,-0.010794063108341969,0.013338978279220972,0.023970167569337963,0.025500180998695034,0.01822589791656227,-0.0020525405176871976
consist,-0.007908820778959326,0.0012995584001841741,0.00640272246260965,-0.013191691984037137,0.002009035544035263,0.0052524934580853114,0.00459428928417068,-0.0003997074281157704,-0.004462780088103267,-0.006044017166409263
full,-0.001941715357051332,0.0014972176390713344,-0.019791808147345668,-0.00757803793584098,0.007846555436119953,-0.0021665884204380616,-0.00881508339535595,0.0016124976859090451,0.004392574565821013,-0.0031283007200552182
observation,-0.01835495192740005,0.004375840910093051,-0.01892243873050697,-0.008534560194505453,-0.006102030257799834,0.002959412469131641,-0.005844086040990346,0.017036701296562224,-0.001194466571620966,-0.016319522769947258
himselfe,0.05428662260269804,0.09730144548533703,0.021097695453858006,-0.01711704295143728,-0.07815611912310073,-8.846222707282821e-05,0.0550591766002848,0.004965374950881869,-0.02339578608670782,0.05688616740415588
faculty,-0.03349985543513333,0.011539925755768024,-0.03466490425548627,-0.004654471566827569,-0.013051315539994448,-0.011458574561036624,-0.00037155137857607654,0.03618294461519323,-0.022315774660748505,-0.020986022407280067
prove,-0.004843436764773503,0.005583918885661754,-0.031992016840800296,0.010561138229517745,0.023618216667651428,0.007047896683833102,0.007480343771127826,-0.03381574425265037,0.009532579968621977,-0.023026446394845034
sensation,-0.08448710761993258,0.004680199147688785,0.039927029847970766,-0.023456597862028233,0.008077134882104969,-0.09261856257245797,-0.02237921976316202,0.08061034753938337,-0.126052828930974,-0.13767213119690191
express,-0.017264865155486725,-0.006933302479944901,-0.0035411870491420024,-0.013455748391169439,0.0081453851090776,0.016248851247379896,0.01666867120743353,-0.0009627062058940494,0.0055348785430172935,0.009941709562817876
argument,-0.0018993326246791878,0.02040675926731712,-0.026720673121466552,0.002096651243811943,0.014022026216576503,0.01775239063246972,-0.009850204035062362,-0.00014609185654409888,0.015380867387011386,-0.009955561784394691
perception,-0.08588577135708061,0.009563239765651503,-0.06598640432854837,-0.007053844439262032,-0.01698050432523153,-0.06771515674914615,-0.07168372830723202,0.03827946069096744,-0.12256641023804513,-0.1142750645148117
benefit,0.026845933241589678,0.02567962365093396,0.001564766963874862,-0.04490212829673758,-0.037574204540071016,0.006727386087845932,0.02622027152300694,-0.001534179088874817,0.0002774704830078413,0.022536857269214044
rest,0.007087259781246573,-0.012689332285222689,0.004720723150412096,-0.010523549846432324,0.010928045532821097,-0.0369750585559358,0.00955927473705596,0.001842898221006802,0.01695280744497688,-0.005086364351970927
case,0.017780211847000647,-0.018356885269923063,-0.009707456583025766,0.018410113553012822,-0.017829585603329402,0.004348305513005147,0.02268554772613548,-0.020540725962848293,-0.003137714048986711,-0.009949073884510794
speak,-0.001049297543173126,0.005713256898943885,0.006227041978623967,0.01063273674096348,0.004295101188025339,-0.0020576856485656474,0.010199738509665105,0.011266932951367216,0.014546625357937567,0.013784916059220819
little,-0.03455466151025277,-0.0022810413614259496,-0.03484210693211394,-0.009752926599342333,-0.0036801182944106044,0.008815710451537692,0.025383431338460417,0.037717852879972515,0.038586617254152106,-0.01860253362001643
fire,0.0009205893613447701,0.028731144105350784,-0.0027635152296054556,0.02122584421309926,0.053251074084737574,0.00030743888908050273,0.003195044251434793,-0.009964150458257768,0.014681983227154877,-0.029670760574877515
mark,-0.015620175222299547,0.0034292385038594848,0.003956752629958952,0.005915077132996655,0.012118514015213007,0.025059185570282902,0.005661099928819584,0.010455221209513805,0.01969073668887121,-0.017252954988164676
enemy,0.0278600271979934,0.016222347229847268,0.005210571105052562,-0.0011389301349207877,-0.021865542217597553,0.004745241639569143,0.03661982294295868,-0.025039947914326822,-0.0025966795079249228,-0.016951927656194375
judgment,-0.007709686919738771,0.010681925671668464,-0.04013276700327236,0.01124044945400257,0.011443431686028757,0.0031071374243533565,0.003945245318457742,0.015726325445796007,-0.003906289243382023,-0.05238069184869662
notion,-0.034402169222156075,0.003713640849774861,0.003365927293520777,-0.014065646311631146,0.01748469243847198,-0.012251198259439258,-0.018417344243430108,-0.007594995664856664,0.02494376583171376,-0.029676892806908255
obligation,0.02179965651996173,0.004623546798804291,-0.010094616436922386,-0.009975395142244617,-0.007711747686495691,0.0029722571461158727,0.027118236297652067,-0.015661556361489172,-0.005442316004391326,-0.020792657004500777
instance,-0.017696305461792322,-0.01321885827420843,-0.02141582146497976,0.021171588398977828,-0.006292054749670753,0.01953680214501112,0.007853110128690197,0.005219912132431164,0.011687400975701163,-0.004593633560067234
happen,0.006013581660913426,-0.007239055744657227,-0.011524881625894995,-0.019790463426206672,0.0010340818477633774,-0.0003247987005003468,-0.005911033481194565,0.005526524332079374,0.011358508548665835,-0.001779768478978868
state,0.09769786195593891,-0.16067319622901988,-0.031223752011026812,0.04612195624756981,0.048635709485879995,0.00024530529172415283,0.11622635474064026,-0.03883966079069704,0.061293208571186274,-0.09092549050296411
god,0.06280804993372943,0.21667406289648683,-0.032708985802814214,0.07455305823916655,0.2024746293776071,0.04800983631095583,-0.021943707918354857,-0.018737639571087882,0.006618690594480275,-0.020847265668886585
title,0.024824483235676376,-0.00985297018255898,-0.013030291636261663,-0.031540674418070985,0.02136275838271249,0.011914943084459428,0.015924368226990206,-0.006438165688881579,0.03105668699174204,-0.03867289924012838
labour,0.02381400125727176,-0.006229581481231807,-0.020535343112154505,-0.032932009008826,-0.004972188010544907,0.00021351414106400763,0.05084445875105842,0.023428562248460415,0.105919188295723,-0.04909196717926168
sovereign,0.10605670189122068,-0.23450718133537973,0.09351824221423297,0.32312091505904283,-0.044819480052577805,0.044811724367836675,-0.051952415571620475,-0.1560557797387349,-0.28699965905764285,0.13684330237258766
equality,0.016072322022833565,-0.042406181055698274,-0.02733702225066276,0.03789109800387567,-0.025111459781467456,0.003080583653481309,0.02923104745960662,-0.01630277576280944,0.04467511590883057,-0.0031944219069449044
search,-0.015620155605007,0.007166857680633181,-0.030999571238585315,0.004352836705057488,-0.0024530638588324315,0.017426362257835434,0.0012580706481256356,0.005110233825264635,0.0075050261185609585,0.008964567324500678
enter,0.006610760317806106,-0.00556933496602969,-0.0021813479677790437,-0.013733988029320455,0.0025143830339728417,-0.0034220843201900313,0.015351520183651657,-0.011652145476563765,-0.027648109964406496,0.013316229597354049
frame,-0.025688671919672196,-0.0013755036567952258,0.008125182836054732,-0.016117901057569273,0.009008889965279125,0.007856694597318203,0.001072670490069707,0.0020290838364981295,0.00036715975675962115,-0.0038909178327338335
certainty,-0.08509130830536016,0.010734071339106949,-0.12832918309032254,0.012077655925208266,-0.03177892734359081,0.08551292749600571,-0.03098810494738663,-0.03759956774702312,0.022619209802378606,0.051566824875617936
unknown,-0.010430618387777268,-0.010574761645813247,-0.0026273787782300794,0.005152643102050821,0.0002672052343924692,0.014333353787784591,0.010543684886093724,-0.000258866153266027,0.030314529759618,-0.001098566086538023
spirit,0.013894144391935882,0.09509382805917047,0.01650416876460119,0.06653183788193275,0.14582520182897107,-0.01441523038797883,0.027544282416470844,0.019130158699861368,0.014715190802507399,0.03031891852591532
represent,-0.005940645021293239,0.004527313817007027,0.024636007292150458,-0.0023762832524152344,-0.017819972598134365,0.018274856640659087,0.012929807867503007,0.0016915204427184265,0.011948861446898936,-0.01325148745652373
latter,0.002539543528979961,-0.02504752256883621,-0.00041514081688250146,0.028372760554582058,-0.003921851730064376,0.010259761171065553,0.004520642064146886,0.0005473473657384212,0.003238311449968974,-0.004198070682703601
proportion,0.007909405467470314,-0.040928743064290195,0.0041594354350860605,0.034308413834866394,-0.0028804762563976825,0.00511035645926321,0.0026523507752886258,0.030667885484241684,0.04249870854720385,-0.007360145209788341
connexion,-0.0703983584082129,0.008952509481626928,-0.0742246933385928,-0.0033937678170000477,-0.021380846911097273,0.0664638692249279,0.007691787394153218,-0.002068278061050981,0.011197149948382714,0.05186412769779894
execution,0.031168824052312732,-0.026335980699413293,0.00629483578911621,-0.03642934070488898,0.012028098724087687,0.017217137292452576,-0.0380140187167011,-0.004897705358428767,-0.039726514808169404,0.037178534175825825
essence,-0.10276602431657092,-0.00573283963453496,0.08402500198957767,-0.018662194074005704,0.0024241018184734684,0.19075696697689307,0.09959379609710421,-0.08112698395370432,0.04452627959755842,0.10395793232262751
probable,-0.02029895598739202,0.0052037146037851555,-0.055986772058998886,0.006863707804094555,-0.008205855597103242,0.0028811200735648613,-0.020184411010282472,0.01121331201901194,0.0004416258759448649,-0.022093871524814675
regard,0.004696543655593887,-0.014764054341095727,-0.012074943757001284,0.013997950490426573,0.005350194938064079,-0.00017959354840223668,0.04233273782865628,0.007374640020874587,0.02998916383847424,-0.028213194690776544
water,-0.012022733378322173,0.028288810793023367,0.0074703618924491485,0.004259852663355106,0.02391329543167888,-0.030259862244905983,-0.010759397281526415,-0.014072804680783185,0.021010473854814964,0.006663469694370161
attention,-0.018197797675299433,-0.007268734944560716,-0.014188227499308393,0.008872196118206504,-0.001745963020068206,-0.015173664630789998,0.012553808564583213,0.035055566844201407,-0.007483456698395553,-0.0463293004221403
love,0.02204241699095601,0.0026473626584802537,-0.022978023422121508,-0.001806420410713346,-0.016807427831057695,-0.04534438463778993,0.09588521399204326,0.084446151959833,0.023455235655546254,0.02437636117681161
secure,0.02158741153056276,-0.022937512088057627,-0.013909895047706818,-0.02609311732685361,0.010001670784613868,0.0008927680539459938,0.02387504638942906,-0.006100113230457682,0.00853705581264402,0.001808738570715036
head,0.0006135648091077905,-0.0003288377204591087,0.0012545733324962189,0.0009841516459249675,0.011498565167595913,0.014919751815734355,0.013521975623553097,0.014448666043505198,0.02318930239362127,-0.01343681863748199
england,0.013279772222449396,0.00046069992348517143,-0.0005866186305531802,-0.001242380390733732,-0.009800908393388614,0.009852514477989049,-0.014411021609321645,0.005725416092399354,0.022863246235190416,-0.015399653133652802
arise,0.013424089516008634,-0.004397243723974562,0.0017081103244245644,0.004422629693959033,-0.0067074825250656115,0.002289069450861263,0.015522058334238024,-0.009868535053476906,0.0059574223934742215,-0.012624268687504379
open,-0.009015306889743243,0.0016190303520643519,-0.03185140574468569,-0.008209419945033446,-0.0083326705541107,-0.008770987074392,-0.0042210661139532,0.009538052965334718,-0.0033965857411208163,-0.014057128364419061
apply,-0.022272150268731757,-0.00017739791620082748,0.006780813930541738,-0.004265545827027987,-0.0007082326826988483,0.020705289507240918,0.028297008250629817,-0.014384681465613813,0.014481879975081088,0.02650719674833153
operation,-0.015727545228687575,0.007224846247398144,-0.0038911657439844685,0.0036794477039853997,0.00577019946429571,-0.01112591909546227,0.004689883361484559,0.014751652368062551,-0.001107214106148775,-0.012332596909994836
g,-0.04820634642363744,0.00042091594025077134,0.022261703171486336,-0.010197782975264795,0.0041131244243873466,0.030302702172828013,-0.00013969739821322182,-0.00832671420293167,-0.003530243601964735,-0.011279868557673317
reflection,-0.06523103955010774,0.0017504043288719656,0.04042923716274713,-0.020924760603285006,0.012357907327231155,-0.09015502237752059,-0.012878968566954627,0.10329865630164452,-0.13147557374268037,-0.15739606641212395
confusion,-0.021736577969937793,-0.0013195051509462675,0.009720320401968336,-0.013017030748433593,-0.0004165766891217922,-0.0003421239508711144,-0.003381908344134789,-0.005816325074834381,0.02977176911635947,-0.008577935951928817
soul,-0.03697989294373437,-0.004196834159836319,-0.02934936087003684,-0.0019260295556938953,0.016153752345431507,-0.02701027931653224,0.03996264663356339,0.03586246536204188,-0.020059761756669372,-0.06504679424996283
ready,-0.008513086439485578,-0.006792172061536125,-0.022478305229573108,0.006423848949569738,-0.002046771600097845,-0.0014232635518102602,0.014312146309784035,-6.67449756995186e-05,-0.008402353068686358,-0.022119536968416755
signify,-0.049741924023423374,-0.0006267174977940255,0.02776125425437295,-0.01574152590575144,0.007080588125833133,0.05634046146083447,0.03118260509172874,0.007164233968661623,-0.006280230198934702,0.012194074620393871
absurd,0.008309977904249189,-0.0042947831946841914,-0.007441665269700179,0.02148319349881426,-0.014803078784421376,-0.00755787352228927,0.036803938633475725,-0.02454415843774966,-0.014546851517288115,0.04108077068670953
exact,-0.004625085826788396,-0.013692291364476972,0.010632986770509932,0.013799443653688306,-0.004533291502407147,0.013340771032734657,0.005258336624580297,0.0020345812887386907,0.01946528675134736,-0.00865430815339832
reasonable,0.000633953916793569,0.0010300037421995104,-0.007536564244904823,-0.009322833351242633,-0.008048142680985311,0.001669657394949112,0.008652105737573206,0.00943918449026775,0.004082053578696676,0.004070767402715652
remote,-0.027569510356760064,0.002391865447957206,0.012780326722302601,-0.0059048472459193365,0.002788733067850204,0.0058625604841110075,0.006652560261058115,0.0073710969654062295,-0.001135616660516925,-0.014775187737932181
seek,0.0047532338068968115,0.001157000892762035,-0.011957170624589663,-0.0072509424329865796,-0.003217447956851548,-0.006292220310753106,0.028996881215575945,0.012523418297764249,-0.0010592285263787626,0.01798097427868853
fault,0.006263928498790738,0.009314865767292336,-0.008176958944742947,-0.00924585351602331,-0.008239120840435182,0.006276835058669825,0.009752244395627316,0.0032831976348115357,0.006151372101848211,0.0010093980044310951
design,0.002239587074072943,-0.005569891276932196,-0.008450000247236106,-0.026303686993237863,0.012683797888341081,0.0002826068310325693,-0.02361930949879544,0.014952535027714398,0.002177992219814763,-0.009081015862638701
hereafter,-0.009481725869859719,0.007972441442572621,-0.003523893620682381,-0.003955028716615869,0.002790921120277596,-0.012591839921266444,0.002191181736198319,0.025559457347576846,-0.024834389442844638,-0.021385180090363474
obvious,-0.016356251438727095,-0.004471238410117308,0.007258942025734946,-0.008025225716543852,0.004709017549405223,0.007595720682760996,0.005280428149899674,0.004530667683707681,0.016880797659007133,-0.005778702815641293
fall,0.008017317289660871,0.0020543849516889427,-0.006708764944928259,0.019113976248831963,-0.004786776967434927,-0.00966361327234095,0.013826569368651802,0.007975499913710172,-0.011184594499270424,0.03776589678884499
rise,0.004012281150799817,-0.0029513319898789164,-0.013142105401997199,0.0032777398027505353,0.02598262067749573,-0.0028654373661201023,0.013893129975390937,0.01042638243952627,0.020637722451600813,-0.017594713869380253
divine,0.011250335569205253,0.03260644708144174,-0.016543640981747494,0.009882370554405377,0.010405469398808658,0.011725013897536565,0.010136407984890253,0.004072395110842482,0.011022678836096905,-0.0014208263736278355
dangerous,0.011404685873035555,-0.017755190553260306,-0.011763556439994207,-0.0003578395755506864,-0.0011878644036981403,0.007245671945636932,0.007784590906030666,0.01593485542520922,0.042711271434765316,-0.011079472858424217
book,0.015061486971653128,0.0018242124352615436,-0.014075388870822403,0.04812100254442799,0.028047559783197465,0.014194125579301308,-0.008021117507699564,-0.040360608742746266,0.006402215733788242,-0.04427347177184145
punishment,0.029256565316074096,0.02495080916890852,0.0033799146378311637,-0.032925071202987946,-0.045019975037253725,0.0071381786357618765,0.019248672493289144,-0.013747282780401868,-0.02374407602324476,-0.009056748399612565
evill,0.02936975907902147,0.061551981157122355,0.008954402190770996,-0.0073941024696903435,-0.03733282233378261,-0.022947744938078465,0.041590543732687876,0.030026559011600076,-0.017848057202429914,0.06390303551346614
heaven,0.02189604292531668,0.03646690804256026,-0.003727081111226888,0.005484188348402441,0.06904364952997795,0.0028433836020407333,-0.004216725002971661,-0.005888223999237147,0.0037289444965470644,-0.010427302132451556
security,0.025020134862547255,-0.00786720072455728,-0.004828984571815897,-0.02406636559360214,-0.026218361112781603,0.001187332585179815,0.029924669747191917,-0.01724489458599579,-0.00843280827602211,0.011740251355748391
strong,0.011950677380450098,-0.013799710446850693,0.005055350757305516,0.0177191208421988,-0.007855251938003889,-0.008800750877066933,0.0009658870847803182,0.045426378106105905,0.012208644341402786,0.019976657935315938
legislative,0.09318003591233329,-0.1167516792437902,-0.015293343933805789,-0.1899319135438642,0.11123850916526852,0.03435795761931627,-0.13022622728972083,0.0038725475904519283,-0.12301977592106131,0.18215297894681956
pain,-0.04949663519608913,0.006152350434720748,-0.011519452778906454,-0.014138469214148264,-0.007809068733558018,-0.14251436286238106,0.04127947645402187,0.13695702864563372,-0.168180013841868,-0.17374869869176696
content,-0.004723574079084275,-0.004293297753480367,-0.0077332976380713216,0.0011362126324465144,-0.0020734660151942234,0.0026257974994020445,0.008220999830344666,0.02143115188951449,0.0050992750630454555,-0.012968596377329916
expect,0.0005914411929083077,0.005810881332034591,-0.013939477342534484,0.005983633150407055,-0.00816420510364076,0.002380390400848805,0.013757692276705823,0.00536638801354895,0.012727659510308565,0.0029871247228983777
enjoy,0.01254286969592749,-0.007178028643023918,-0.005577676429614185,-0.005094218722313181,0.0012165316979917083,-0.003008365432513342,0.037307730221125844,-0.01432294887047604,0.0019246063872975984,-0.016451447518544816
conformable,-0.018801231355335308,0.008495019500174693,0.007270346592993318,-0.00815349473079955,0.010900948730066409,0.03902920512082834,0.014451709208509744,-0.0009404895597760507,0.0021442900509927466,0.006783844808621761
frequent,-0.003963986806333834,-0.0023289695278213315,0.003803141257634697,0.005796922511115345,-0.0039993027118060695,0.0034170379861615556,-0.000936778711137635,0.004793441752394493,-0.02927199076923586,-0.020553590483493204
belong,-0.012179161188693647,-0.008957773303361253,0.024620016431323333,-0.0044084353531292295,0.00432871959827365,0.005865785731777878,0.008503175355825829,-0.011567358965737934,0.0019630731359373465,-0.01642433209958626
separate,-0.006951203742071362,-0.012298989428088948,-0.004969687189999712,-0.011413462888259672,0.010917856506351563,-0.007760043568007494,0.009846464915969758,-0.007469700273465131,0.0020056275656653616,-0.008961521458591144
considerable,-0.005766546061774237,-0.001575031691180404,0.00011804817455551718,-0.00037773508003078,-0.004740759966250928,-0.011827565601078742,0.0022136370559464416,0.03433385541469586,0.0007611666644139246,-0.03516666071750839
arbitrary,0.028257257166542822,-0.02970994712772359,-0.011193850493746306,-0.09366124817499193,0.03600860146225336,0.021609684088507303,0.003900166943014779,-0.021100638884983213,-0.02457696597734352,0.019612218595143914
preserve,0.018000283234401674,-0.024988638343101895,-0.007536925822406535,-0.009210715160407897,0.007493395287620207,0.0008606794671867801,0.02776804204630862,-0.011056849348922135,0.003689586916861077,-0.020377984335441465
individual,0.02079666617251694,-0.058910770724018444,0.00980034184384184,0.052492604096449624,0.007168547192672198,0.009896473279187286,0.06481052639703604,-0.03294348749640682,0.01776648525577563,-0.023068706729418503
apparent,0.004843072794881579,-0.006665192597903483,-0.007321811332959619,0.014730920626611788,-0.0044912180377246974,-0.011769936217778462,0.029531627241740712,-0.0027952367562532054,0.012452242761334035,-0.0008919055393048634
continue,0.003674394403037271,-0.005084762497110247,-0.010950237096460667,-0.014732441014972323,0.008641534472290657,-0.000829538639218494,0.011784647620256002,-0.00022478043774150865,0.004864948506256476,-0.006598957587503348
retain,-0.018364679505826376,0.0010712904106898095,-0.012109109269309802,-0.004538343990220572,-0.0007186202693566519,-0.011364278183649741,-0.002376041393420939,0.00567263115431928,0.0038184513438494004,-0.014275946388933302
civill,0.07016329752734249,0.1383670397347532,0.034014553233540606,0.001984910352801565,-0.03988592029408234,0.04241775873355688,-0.013080244083312015,-0.018018026849045115,0.010762755692065962,-0.015275368420351468
end,0.01087188371818011,0.0010816748482404739,-0.0032921657247508397,-0.019513127533653977,0.0024337507473561923,-0.008541661117682132,0.008671048009309186,0.01381259510897283,0.007578788626595914,0.02264716400191703
different,-0.04412362276467423,-0.012261194015188877,0.017689451745047893,-0.003633685970467071,0.0071443738131226455,-0.00023753503209190689,0.020883200926464143,0.016509329518331953,0.014911468206809905,-0.021606746710647804
true,-0.0156694786947565,0.01278502090516845,-0.04409083430147497,0.010392026782767887,0.001763762710008028,0.034936074623454876,0.006707524440188777,-0.0012972430380097527,0.01376793571567124,0.010645158481809476
hath,0.01936806111455951,0.06438659028787487,-0.013754157792410905,-0.03773602355371269,0.01624550477270834,0.021912148273250016,-0.0003093339295362029,-0.0005378646091850174,0.0032621698344779976,0.008474592800877222
injury,0.023954295445374776,-0.0001976705315678856,-0.010942224439607353,-0.0590586961657305,-0.010960265211830056,0.0028843316308267354,0.026738298456468374,-0.010628653171352184,-0.0028528844216411057,-0.006037192663632516
violence,0.023113429758429355,-0.008189751926580164,-0.011750348014439329,-0.025722040493000132,0.006978249207419602,-0.003138537048888977,0.03656070982450543,-0.012961571459261384,0.010111941186379399,-0.02071269843530079
philosophy,-0.004028625892888377,0.033306731931319895,-0.018111083122910446,0.009069936806254569,-0.003219916064072977,-0.007582489698635328,0.040135460099759906,0.023571760242219405,0.055972050463421075,0.0801278326163406
admit,0.0022767876330278265,-0.012782264328149684,-0.012599946020447863,0.020519707479205552,-0.005160279153131484,-0.005084410421076102,0.0030970055319273627,0.009101158831396759,0.015051085424492036,-0.015847953269387385
demand,0.009600947262006389,-0.0021822220605732367,0.005598245410440987,0.008657696628732128,-0.018197427721650707,0.004645211378078567,0.011041573714566297,-0.017014362749137545,-0.005430065945314281,-0.009511872744811734
move,-0.00751968576591143,0.00013008404758646993,0.007212402962299032,-0.000342747011765661,-0.010394597297985485,-0.03424969439839965,0.0017036587801029326,-0.00671714993459582,-0.0064840573727038215,-0.01564407735455032
difficult,0.005859776940663192,-0.009066093899919588,-0.006981861894236682,0.016441106361113577,0.00287055378957423,-0.0020339794833425535,0.029668161214702168,0.012220072638759061,0.04122251630342959,-0.007364958900381335
passion,0.008411143244529184,0.016196504954554554,-0.010898234161055002,-0.007511021536768891,0.006091817447932339,-0.022690635312076254,0.03952279224633024,0.03505166080479701,-0.004244545628159004,0.034944611664293045
external,-0.022751466952832675,-0.010905622622985776,0.00018385010612332936,0.0065944833879285495,-0.0006602283726446451,-0.01756746062046494,0.004401280342643226,0.008187352375361666,-0.020157862641359933,-0.030144358410385298
age,0.002746646812073485,-0.014105968634606149,-0.01809817001366496,-0.004663531927530884,0.010187350356504752,-0.00419380002497407,0.008047679371482994,0.028336132711890432,0.05189413780782888,-0.03970010189602189
trouble,-7.26338369957647e-05,-0.0020587186537024105,-0.0007889821038063954,-0.0015042741095678998,0.0038057813925252964,-9.60854957152693e-05,0.024812251801018474,0.019541967395041493,0.022142274381821033,-0.018047662813174752
principle,0.01194279373958665,-0.0424320325399735,-0.02865392628153791,0.058019565770141085,-0.007658315843053352,0.01702997548115046,-0.013367909587890199,0.04736408223046751,0.09641334556679351,-0.031175939963838262
nobody,-0.016865736090453467,-0.006049689388687643,-0.011596871675468494,0.0064890690491034185,-0.0023712184677920595,0.01392398630523412,0.0034605502575345243,0.0002811395165911491,0.00568928017915859,-0.017439149888134726
assembly,0.06957658017038473,0.033308702312126355,0.06168155679170076,-0.012368870571990325,-0.17982699692961107,0.05095050189336492,-0.0718359602933589,-0.02079968959527467,0.013731600145251991,-0.07438569957974524
teach,0.006234319355565152,0.026148457299687056,-0.005461293458135263,0.01837987724333532,0.007333454504390272,0.011892908529056527,0.004236557343500025,0.0195307497141051,0.026851337031127114,0.018222289386932697
succession,0.006920024451085086,0.009061235075174761,0.017833726692475065,-0.009889994984939423,-0.013286314658428625,-0.047798974930094225,-0.028779251992343574,-0.0038688520684610713,0.05148780115285584,-0.008393908763531004
mention,-0.009684473308345707,0.00693000250608241,-0.0028929315646943022,0.0026869174097386003,0.006438831495324254,0.009278845455564342,0.0036819470939397332,0.003364097470122517,0.008494138195517108,-0.014294792101476468
fancy,-0.009213275483810556,0.04764417669710768,-0.01038788090857182,0.014376936703590111,0.031140308018165357,-0.06404050650042879,0.050668799205170686,0.08881411614232751,-0.04573024257670662,0.09367653790747268
union,-0.004367010972673778,-0.028047372594591616,0.022091839734646436,0.02489230209825563,0.0013591372807427618,0.029764328896968076,0.011068717450059416,-0.0073062727720972186,-0.02889881786422055,-0.006176905177712803
save,0.016850584989406173,-0.001633037946422096,0.003813635726439385,0.023877900059893858,0.009168629141980517,0.005193664954408693,0.012596815366529493,0.001647783307779664,0.011613051766668393,-0.007866486157141118
extension,-0.06406671325778084,0.0029932681175871977,0.06492548055075192,-0.018714348819431903,0.012136698049859042,-0.14851539317285767,-0.07775122339973374,-0.10823862492712298,0.1091279446861906,0.03784798449884974
prevent,0.01793575000577132,-0.03923887079327016,-0.0010229745659562496,0.025569705862534365,-0.0024172130344172235,0.008811318949682057,0.008681292486322248,-0.003852875038647771,0.018708900298204628,-0.01164060842008631
employ,-0.0059551489748574556,-0.007415567330388551,-0.04420481090784511,-0.014965995193006846,-0.0014697012097708714,0.0032666403331278304,-0.02214904963141409,0.014590112910462888,-0.009318432968566258,-0.005925823927760347
nation,0.017885638533728244,0.0025316964989503497,0.0017074978036322967,0.01904763948698389,0.010245985114146918,0.003821168546882739,0.019212519251322047,0.001487732531815173,0.02575205137403383,-0.02361479373223875
draw,-0.001715548002907733,-0.0021311875503069824,-0.012095918637012315,-0.007356553078993974,0.005485308872824932,-0.0005409626530117678,0.013554368500811138,-0.006061449384974191,0.007165192283735989,-0.011333404857750135
add,-0.011283495915801165,-0.00968677310251377,-0.010485668819091338,0.00264334722860852,0.001734370306287026,-0.008127488220534376,0.017159919302326444,-0.015375543051728092,0.03238273391137169,-0.00928088866560472
mind,-0.14474845663774524,0.018937056319722336,-0.0439326306183412,-0.02014773942750988,-0.009033635862347164,-0.03760702729469707,-0.013178679143126856,0.10151304147596264,-0.10502722886971176,-0.08887728873850255
term,-0.027008902903910354,-0.016372339534192218,0.023138421254291084,0.008279633834751879,0.006370306666216496,0.034359911383804585,0.020685283726871798,-0.0023541350343353655,0.046239306615217114,0.021498821288067835
study,-0.00012153443503400184,0.011318228376710733,-0.008823859272590244,-0.003988631495024908,-0.008627476005275195,0.0005576258198190193,0.02095176606265634,0.024576810514436893,0.008452157572621391,0.002221847770497873
