book_id,chap_num,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,title,author,doc
1,37,0.17826214542643673,-0.2257437663259473,0.059478613568654505,0.1652564720227999,-0.04984668354238706,-0.015224446103194898,0.03994155790539841,-0.2811119162639898,-0.3250787035404866,0.10318063809559465,The Social Contract,Jean-Jacques Rousseau,The Social Contract by Jean-Jacques Rousseau (CH37)
1,38,0.15370822040794577,-0.314231000003995,0.19179797124609735,0.28504297780642696,-0.06187716696973787,0.11092901909775396,-0.21226003249940126,0.044047668322292656,-0.14344172590851512,0.12047748673239024,The Social Contract,Jean-Jacques Rousseau,The Social Contract by Jean-Jacques Rousseau (CH38)
1,39,0.2403950012594219,-0.2922510198882584,0.05720463916685935,0.22268151752394466,-0.05291849533300646,0.03407470027242347,-0.03948682585592257,-0.03675011581947555,-0.02530178133689929,-0.012818170253698767,The Social Contract,Jean-Jacques Rousseau,The Social Contract by Jean-Jacques Rousseau (CH39)
1,40,0.09022786700706861,-0.22046046477039621,-0.010199456434178912,0.14647091811912546,-0.03679845451110933,-0.026246253585919872,0.16141223769767382,-0.09476326949569686,0.012810752400938761,-0.09339887452555994,The Social Contract,Jean-Jacques Rousseau,The Social Contract by Jean-Jacques Rousseau (CH40)
1,41,0.12873716050525025,-0.23214977312151927,-0.02405884481809552,0.19276177634278632,-0.06537248834514753,-0.010367346733369625,0.20088062033474083,-0.2282339858846447,-0.08105009431501495,-0.0520948380194868,The Social Contract,Jean-Jacques Rousseau,The Social Contract by Jean-Jacques Rousseau (CH41)
1,42,0.09727901893025788,-0.21183504789311958,0.14889540840268548,0.18314391453944567,-0.06968282164126197,0.14683830757825322,-0.18953492766921654,0.2826837469366818,0.18153176486063483,0.013869353954775954,The Social Contract,Jean-Jacques Rousseau,The Social Contract by Jean-Jacques Rousseau (CH42)
1,43,0.1264851270320498,-0.15866395683796647,0.03879324938993563,0.21927276865036932,-0.0500204760518322,-0.01478698465256427,0.03684458598364963,0.1252888391670665,0.21478185409933717,-0.10548453953719156,The Social Contract,Jean-Jacques Rousseau,The Social Contract by Jean-Jacques Rousseau (CH43)
1,44,0.18526013455305768,-0.2635878528893724,0.08140614240204543,0.1806222369706878,-0.01541377069475024,-0.0029513776085948436,-0.10203715774199522,0.07691393245154975,-0.0035524877495173176,0.13113206490108667,The Social Contract,Jean-Jacques Rousseau,The Social Contract by Jean-Jacques Rousseau (CH44)
1,45,0.14455674716959366,-0.18287399311235347,0.016981499636443156,0.1528890510824197,-0.008160302424587464,-0.0828368122818235,0.0611020051833057,-0.0023799804767425394,0.1714048053958262,0.01688365610383309,The Social Contract,Jean-Jacques Rousseau,The Social Contract by Jean-Jacques Rousseau (CH45)
1,46,0.08205800737117667,-0.08129824736342259,-0.05007726827880766,0.0664806689513939,-0.027738196415157523,-0.05422080973493671,0.09573153706964624,0.07712792425300932,0.08969314080970503,-0.02662972399278802,The Social Contract,Jean-Jacques Rousseau,The Social Contract by Jean-Jacques Rousseau (CH46)
1,47,0.23186038727225136,-0.12301040569966115,-0.026441200241038024,0.17760542966570173,0.20381134019900535,0.0304312597117111,0.1608509025072794,-0.06298189852974541,0.02976608721225456,-0.09454497588521975,The Social Contract,Jean-Jacques Rousseau,The Social Contract by Jean-Jacques Rousseau (CH47)
1,48,0.13366605229159115,-0.27424896936887133,-0.14661002570016268,0.051901201366053654,0.057157672548383394,-0.0024358440428981524,0.361688442393602,0.10834747815304219,0.31232619408175916,-0.17906148056922597,The Social Contract,Jean-Jacques Rousseau,The Social Contract by Jean-Jacques Rousseau (CH48)
2,1,-0.023449584129118493,0.1338685275396102,0.02008770485363449,0.03237282572748207,0.02689463311509306,-0.22750331770758292,0.04618961450722513,0.14795207455758047,-0.11641268955109994,0.19551873326293595,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH1)
2,2,-0.028430541498133444,0.1905162174875347,-0.03847385563085492,0.06110452255518725,0.049109323436060504,-0.2893835298677928,0.12118266870353227,0.1978679815339671,-0.11490855982459977,0.2738025096289772,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH2)
2,3,-0.005359884879308805,0.17052627743543752,-0.06019887966617903,0.016012497213058016,-0.021001305284213664,-0.18920360770311395,0.16525341480102335,0.17268298168853438,-0.019129794716489377,0.26606021253360174,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH3)
2,4,-0.033784191512298084,0.18545265431591326,-0.04216678498612664,0.014569400188048013,-0.011633634127952007,-0.06318588939300708,0.22391227398387845,0.14919234786944302,0.01626755395266999,0.33064462042877274,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH4)
2,5,0.0022626929085892747,0.14241507458405356,-0.1302372125692035,0.017533603514799247,-0.07785799711062827,-0.0790889027105659,0.14027797956569493,0.09864865335525004,0.04152589991742276,0.3167814638936609,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH5)
2,6,0.030280205455772185,0.13763124522642206,-0.01022166794898177,-0.006457711122554422,-0.08056807045350088,-0.26142911666339885,0.22364379983223284,0.18251373159700657,-0.06889099905616923,0.24496537911528793,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH6)
2,7,0.014215062873982987,0.18478859555818924,-0.17227243337608486,0.06814473623434435,-0.003123330431352697,-0.043290373900662454,0.07217905561127665,0.09434709732180538,-0.04488651687511814,0.27755948849193,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH7)
2,8,0.0661913054969203,0.28199866674910073,-0.060179006551171144,0.07045200290083357,0.08297221835691766,-0.1366322106496561,0.15800856887713766,0.18993511542372424,-0.014423025557747667,0.25244623575002306,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH8)
2,9,-0.03754644153624711,0.14361237124411871,-0.03677794417250833,0.018611928774525638,-0.0755938938408392,-0.18780051916280333,-0.026037176792480153,0.001647683180264578,0.0571397254203482,0.24311993438379523,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH9)
2,10,0.14344092556308377,0.1401464601837564,-0.01852266379548423,-0.05979738550688297,-0.12957185204793364,-0.09292410750559894,0.1591122822073041,0.1365398140325522,0.08684483785915095,0.135238858456956,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH10)
2,11,0.0915564186258499,0.1934780200082781,-0.08306916658061234,-0.04598587654489493,-0.1277233608508689,-0.15036890551093585,0.26739328214897645,0.2256808811282655,0.002383841277955991,0.2021490484958046,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH11)
2,12,0.18600211156713542,0.36222434719288543,-0.02986969729373569,0.08113745841905534,0.06375306307177542,-0.02687710019443814,0.12887084739851204,0.10455334002395375,0.022245373998462832,0.13124689178269566,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH12)
2,13,0.17016245833712956,0.14620066867352735,-0.02080797840727922,-0.09156002025229364,-0.18270250887988834,-0.08635755827609383,0.20727976151030056,0.07960907991332877,0.01871486619420793,0.14481069251301168,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH13)
2,14,0.19120673287233034,0.18244788631819225,0.0006640166396408579,-0.033810387855960716,-0.1506420105117103,-0.06542584057621614,0.2184403636639118,-0.08043515785098597,-0.1596872070032998,0.13371069923522466,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH14)
2,15,0.23142589245858008,0.2141563816762002,-0.0015474483492165948,-0.16398392364672984,-0.24842778678330132,-0.031286712783904186,0.24140718504676634,-0.030276436787409506,-0.07794121434665566,0.14266341260179896,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH15)
2,16,0.17971830535440758,0.16867263033857358,0.07387234978392998,-0.005721363426338576,-0.12783211356348362,0.004582417148085647,0.006849210174553302,-0.020005505101150234,-0.09457241535271557,0.04671110082535052,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH16)
2,17,0.23678419955081914,0.21887849181464125,0.044878744977008,-0.15461165162898374,-0.3547266337988619,-0.005948200203012287,0.10993913812689725,0.04042092541064452,0.0018881231612114706,0.14355788383892568,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH17)
2,18,0.2915104612379952,0.31228494144051633,0.13850171866150307,-0.15176444345448445,-0.4775885344335064,0.06747840081166658,-0.010776470021022744,-0.06291178860331036,-0.011696614391297051,-0.05387125284444194,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH18)
2,19,0.2867574537460706,0.1529424006647465,0.15894434776841668,-0.06708096942688951,-0.41523908318257946,0.09787376829446481,-0.2060644836255177,0.08858492039618326,0.12237778356957901,-0.10816854172135339,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH19)
2,20,0.27984977090902974,0.26784632575125483,0.06609874211600195,-0.1403836924593877,-0.17447126361954324,0.053595598507685575,0.04030268740944577,-0.1205559374033088,-0.02727924666095965,-0.16439899076453118,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH20)
2,21,0.2970575877210371,0.26211818997169456,0.11816490097082367,-0.1337817233217952,-0.37254099009125397,0.030876778771914113,0.04132894263513185,-0.128244849218025,0.01239521288029817,-0.14172794443738937,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH21)
2,22,0.2680907214028915,0.17151918561589322,0.16269809028980278,-0.09355848723992241,-0.4306823419928292,0.08360576210938647,-0.15998258422837403,-0.0663338658656318,-0.010626911822751136,-0.12320233201180422,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH22)
2,23,0.25220637803956003,0.2679026307863653,0.14699670208358603,-0.08704736871991245,-0.4001678000658312,0.09000559248757753,-0.16214383808240304,-0.0516409398921063,0.044135429726077174,-0.15256307245380527,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH23)
